#,,base:cevent_eye_joint-attend_both,,,,,cevent_eye_roi_child,,,,,,cevent_eye_roi_parent,,,,,,cont_vision_size_obj#_child,,,,cont_vision_size_obj#_parent,,,,cevent_inhand_child,,,,,,cevent_inhand_parent,,,,,,cevent_eye_joint-attend_both,,,,,,cevent_eye_joint-attend_child-lead-moment_both,,,,,,cevent_eye_joint-attend_parent-lead-moment_both,,,,,,cstream_vision_largest-obj_child,,,,,,cstream_vision_largest-obj_parent,,,,,
#,,,,,,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_mean,,individual_median,,individual_mean,,individual_median,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,
#,,,,,,,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
1206,12,197.07,199.14,7,1,24,1,0,2.07,0,28.986,0,0.5942,0.17713,0.615,0.36667,57.971,28.986,0.13065,0.028502,0.15029,0.028672,0.013114,0.0385,0.013327,0.03823,1.6312,0.046699,1.1256,0.096667,86.957,28.986,0,0.79227,0,0.82,0,57.971,1,0,2.07,0,28.986,0,1,0,2.07,0,28.986,0,0,0,0,0,0,0,0.64412,0.35427,0.66667,0.24444,57.971,86.957,0,0.99839,0,0.20667,0,289.86
1206,12,202.4,205.74,8,1,25,1,0,3.34,0,17.964,0,0.998,0,3.3333,0,17.964,0,0.11895,0.035595,0.11927,0.035286,0.027445,0.033866,0.022881,0.032072,0.66068,1.0798,2.2067,1.8033,17.964,35.928,1,0,3.34,0,17.964,0,1,0,3.34,0,17.964,0,0,0,0,0,0,0,1,0,3.34,0,17.964,0,0.57884,0.42914,0.96667,0.35833,35.928,71.856,0,1.008,0,0.30606,0,197.6
1206,12,215.37,221.97,21,1,26,1,0,6.6,0,9.0909,0,0.86313,0.055556,2.8483,0.36667,18.182,9.0909,0.21482,0.035308,0.21993,0.034377,0.038812,0.04254,0.037127,0.041109,1.097,0.16111,2.4133,1.0633,27.273,9.0909,0.5,0,3.3,0,9.0909,0,1,0,6.6,0,9.0909,0,1,0,6.6,0,9.0909,0,0,0,0,0,0,0,0.91414,0.085859,2.0111,0.28333,27.273,18.182,0,1,0,0.36667,0,163.64
1206,12,227.6,228.44,9,1,27,1,0,0.84,0,71.429,0,0.99206,0,0.83333,0,71.429,0,0.046326,0.050774,0.049225,0.05245,0.017723,0.035321,0.017744,0.03521,0.68254,1,0.57333,0.84,71.429,71.429,0,0.39683,0,0.33333,0,71.429,1,0,0.84,0,71.429,0,1,0,0.84,0,71.429,0,0,0,0,0,0,0,0.11905,0.9127,0.1,0.15333,71.429,357.14,0,1.0317,0,0.21667,0,285.71
1206,12,232.67,247.37,10,1,28,0.90454,0,4.4322,0,12.245,0,1,0,14.7,0,4.0816,0,0.11146,0.045078,0.0629,0.04414,0.032664,0.055841,0.036094,0.052635,1.7782,0.054195,3.7343,0.79667,28.571,4.0816,0.27664,0,4.0667,0,4.0816,0,1,0,14.7,0,4.0816,0,1,0,14.7,0,4.0816,0,0,0,0,0,0,0,0.20635,0.79365,0.43333,0.41667,28.571,114.29,0.0022676,0.99773,0.033333,1.3333,4.0816,44.898
1206,12,255.07,257.67,22,1,29,1,0,2.6,0,23.077,0,0.99872,0,2.5967,0,23.077,0,0.11009,0.040496,0.10454,0.039805,0.023055,0.035687,0.021494,0.032247,0.41154,1.2436,1.07,1.6167,23.077,46.154,1,0,2.6,0,23.077,0,1,0,2.6,0,23.077,0,0,0,0,0,0,0,1,0,2.6,0,23.077,0,0.88462,0.11538,0.575,0.06,92.308,115.38,0,1,0,0.37143,0,161.54
1206,12,267.37,275.9,10,1,30,1,0,8.53,0,7.034,0,1,0,8.53,0,7.034,0,0.15015,0.047976,0.13325,0.048639,0.032989,0.031688,0.029512,0.029168,0.45721,1.1833,3.9,5.0467,7.034,14.068,0.60922,0,5.1967,0,7.034,0,1,0,8.53,0,7.034,0,1,0,8.53,0,7.034,0,0,0,0,0,0,0,0.75029,0.24619,0.8,0.23333,56.272,63.306,0.031262,0.96522,0.26667,1.0292,7.034,56.272
1206,12,278.57,303.67,17,1,31,0.97862,0,12.282,0,4.7809,0,1,0,25.1,0,2.3904,0,0.17116,0.03766,0.16335,0.038976,0.04235,0.033713,0.041016,0.032588,0.74529,0.86972,1.7006,21.83,26.295,2.3904,1.377,0,2.3042,0,35.857,0,1,0,25.1,0,2.3904,0,0,0,0,0,0,0,1,0,25.1,0,2.3904,0,0.81541,0.18459,1.7056,0.22063,28.685,50.199,0.1328,0.8672,0.27778,0.38869,28.685,133.86
1206,12,313.7,315.1,17,1,32,1,0,1.4,0,42.857,0,1,0,1.4,0,42.857,0,0.17868,0.043708,0.18457,0.040383,0.038579,0.036314,0.041729,0.036236,0,1.6667,0,1.1667,0,85.714,1,0,1.4,0,42.857,0,1,0,1.4,0,42.857,0,0,0,0,0,0,0,1,0,1.4,0,42.857,0,1,0,1.4,0,42.857,0,0,1,0,0.2,0,300
1208,12,30,34.04,21,1,1,1,0,4.04,0,14.851,0,0.76733,0.14026,1.55,0.56667,29.703,14.851,0.080506,0.062452,0.09252,0.058099,0.041862,0.035105,0.040426,0.03441,1.1502,0.58581,2.3233,0.78889,29.703,44.554,0.090759,0.29868,0.36667,0.60333,14.851,29.703,1,0,4.04,0,14.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18977,0.81683,0.25556,0.165,44.554,297.03,0.0082508,0.99835,0.033333,0.19206,14.851,311.88
1208,12,39.97,41.84,21,1,2,1,0,1.87,0,32.086,0,0.99643,0,1.8633,0,32.086,0,0.1914,0.032469,0.2005,0.032255,0.087622,0.028203,0.085348,0.028366,1.2121,0,1.1333,0,64.171,0,0,1,0,1.87,0,32.086,1,0,1.87,0,32.086,0,1,0,1.87,0,32.086,0,0,0,0,0,0,0,0.76649,0.23173,1.4333,0.43333,32.086,32.086,0.089127,0.90909,0.16667,0.17,32.086,320.86
1208,12,44.07,45,21,1,3,1,0,0.93,0,64.516,0,1,0,0.93,0,64.516,0,0.16743,0.037157,0.17217,0.037255,0.076728,0.031125,0.075894,0.031364,2,0,0.93,0,129.03,0,0,0.96416,0,0.89667,0,64.516,1,0,0.93,0,64.516,0,1,0,0.93,0,64.516,0,0,0,0,0,0,0,0.71685,0.2509,0.66667,0.11667,64.516,129.03,0.28674,0.681,0.26667,0.10556,64.516,387.1
1208,12,47.34,48.07,21,1,4,0.99543,0,0.72667,0,82.192,0,0.6895,0,0.50333,0,82.192,0,0.21024,0.032196,0.23715,0.032183,0,0.027727,0,0.027305,0.53881,0,0.39333,0,82.192,0,1.0046,0,0.36667,0,164.38,0,1,0,0.73,0,82.192,0,0,0,0,0,0,0,1,0,0.73,0,82.192,0,0.86758,0.13699,0.63333,0.1,82.192,82.192,0,1.0046,0,0.18333,0,328.77
1208,12,49.4,50,21,1,5,1,0,0.6,0,100,0,1,0,0.6,0,100,0,0.09848,0.029216,0.095042,0.029345,0.043058,0.031291,0.042715,0.031386,0,0,0,0,0,0,2,0,0.6,0,200,0,1,0,0.6,0,100,0,0,0,0,0,0,0,1,0,0.6,0,100,0,0,1,0,0.6,0,100,0,1,0,0.6,0,100
1208,12,54.9,61.8,21,1,6,0.85507,0,2.95,0,17.391,0,0.72947,0,1.2583,0,34.783,0,0.21209,0.038076,0.23672,0.037008,0.045475,0.027983,0.04209,0.028423,0.99034,0,3.4167,0,17.391,0,0.24155,1.0918,1.6667,3.7667,8.6957,17.391,1,0,6.9,0,8.6957,0,1,0,6.9,0,8.6957,0,0,0,0,0,0,0,0.76329,0.23671,0.65833,0.20417,69.565,69.565,0.11594,0.88406,0.2,0.38125,34.783,139.13
1208,12,64.34,66.37,21,1,7,0.99836,0,2.0267,0,29.557,0,0.40722,0,0.41333,0,59.113,0,0.25335,0.030143,0.22159,0.027822,0.12609,0.029984,0.11305,0.029976,0.8358,0,0.84833,0,59.113,0,1,0,2.03,0,29.557,0,1,0,2.03,0,29.557,0,1,0,2.03,0,29.557,0,0,0,0,0,0,0,1.0016,0,2.0333,0,29.557,0,0.32841,0.67323,0.33333,0.45556,59.113,88.67
1208,12,69.07,69.97,21,1,8,1,0,0.9,0,66.667,0,0.9963,0,0.89667,0,66.667,0,0.27974,0.029179,0.28452,0.029244,0.10737,0.030753,0.1096,0.03092,1,0,0.9,0,66.667,0,1.2926,0,0.29083,0,266.67,0,1,0,0.9,0,66.667,0,1,0,0.9,0,66.667,0,0,0,0,0,0,0,1,0,0.9,0,66.667,0,0.66667,0.33333,0.6,0.15,66.667,133.33
1208,12,92.37,92.97,7,1,9,0.99444,0,0.59667,0,100,0,1,0,0.6,0,100,0,0.02526,0.037295,0.024922,0.036841,0.037922,0.036627,0.036712,0.036364,0,1,0,0.6,0,100,0.0055556,1.2222,0.0033333,0.36667,100,200,1,0,0.6,0,100,0,1,0,0.6,0,100,0,0,0,0,0,0,0,0,1,0,0.6,0,100,0,1,0,0.15,0,400
1208,12,93.4,96.34,1,1,10,0.99773,0,2.9333,0,20.408,0,0.88435,0.081633,2.6,0.24,20.408,20.408,0.036471,0.034423,0.036787,0.033715,0.083011,0.034124,0.078486,0.033928,0,1,0,2.94,0,20.408,1,1,2.94,2.94,20.408,20.408,1,0,2.94,0,20.408,0,0,0,0,0,0,0,1,0,2.94,0,20.408,0,0,1.0091,0,2.9667,0,20.408,0.30612,0.70295,0.45,0.41333,40.816,102.04
1208,12,103.47,104.87,24,1,11,1,0,1.4,0,42.857,0,0.99762,0,1.3967,0,42.857,0,0.05772,0.032856,0.056715,0.032526,0.013911,0.028884,0.012988,0.028994,0.16905,0.30714,0.23667,0.43,42.857,42.857,1,0.62143,1.4,0.435,42.857,85.714,1,0,1.4,0,42.857,0,1,0,1.4,0,42.857,0,0,0,0,0,0,0,0.11905,0.88095,0.083333,0.41111,85.714,128.57,0,1,0,0.2,0,300
1208,12,105.87,107.04,24,1,12,1,0,1.17,0,51.282,0,0.9943,0,1.1633,0,51.282,0,0.075528,0.034628,0.075913,0.034645,0.021921,0.032733,0.021921,0.033257,1,0,1.17,0,51.282,0,1,1,1.17,1.17,51.282,51.282,1,0,1.17,0,51.282,0,1,0,1.17,0,51.282,0,0,0,0,0,0,0,0.37037,0.62678,0.21667,0.14667,102.56,256.41,0,0.99715,0,0.29167,0,205.13
1208,12,123.34,124.5,23,1,13,1,0,1.16,0,51.724,0,1,0,1.16,0,51.724,0,0.13902,0.025805,0.14427,0.025652,0.14436,0.02711,0.15228,0.028058,0,1,0,1.16,0,51.724,1.8333,0,1.0633,0,103.45,0,1,0,1.16,0,51.724,0,0,0,0,0,0,0,1,0,1.16,0,51.724,0,0.97701,0,1.1333,0,51.724,0,0.97701,0,1.1333,0,51.724,0
1208,12,127.17,127.84,23,1,14,1,0,0.67,0,89.552,0,0.99005,0,0.66333,0,89.552,0,0.17172,0.031981,0.15637,0.032213,0.062872,0.025773,0.060898,0.025302,0,1.0597,0,0.355,0,179.1,0.70149,0,0.235,0,179.1,0,1,0,0.67,0,89.552,0,0,0,0,0,0,0,1,0,0.67,0,89.552,0,0.99502,0,0.66667,0,89.552,0,0.99502,0,0.66667,0,89.552,0
1208,12,130.47,138.2,15,1,15,1,0,7.73,0,7.762,0,0.87926,0,2.2656,0,23.286,0,0.17539,0.065161,0.17093,0.062797,0.052823,0.030981,0.052529,0.031076,0.3881,1.3273,3,5.13,7.762,15.524,0.27124,0,1.0483,0,15.524,0,1,0,7.73,0,7.762,0,0,0,0,0,0,0,1,0,7.73,0,7.762,0,0.40535,0.59077,0.44762,0.65238,54.334,54.334,0.2113,0.78482,0.18148,0.27576,69.858,170.76
1208,12,140.07,142.74,15,1,16,1,0,2.67,0,22.472,0,0.9975,0,2.6633,0,22.472,0,0.13654,0.042753,0.12962,0.04209,0.055774,0.028319,0.052187,0.028488,0,0.62297,0,0.83167,0,44.944,0.82647,0,2.2067,0,22.472,0,1,0,2.67,0,22.472,0,0,0,0,0,0,0,1,0,2.67,0,22.472,0,0.18727,0.81149,0.125,0.54167,89.888,89.888,0.46192,0.53683,0.41111,0.17917,67.416,179.78
1208,12,154.4,156.34,3,1,17,1,0,1.94,0,30.928,0,0.99656,0,1.9333,0,30.928,0,0.070761,0.045881,0.079137,0.048314,0.049476,0.037015,0.045026,0.036124,0,0,0,0,0,0,1,1,1.94,1.94,30.928,30.928,1,0,1.94,0,30.928,0,0,0,0,0,0,0,1,0,1.94,0,30.928,0,0,1.0137,0,0.14048,0,432.99,0,1.0137,0,0.28095,0,216.49
1208,12,159.24,168.54,20,1,18,0.93907,0,4.3667,0,12.903,0,0.91685,0,2.8422,0,19.355,0,0.1452,0.080749,0.16478,0.084257,0.035124,0.032247,0.033569,0.030642,0.47312,1,2.2,9.3,12.903,6.4516,0.43656,0,1.3533,0,19.355,0,1,0,9.3,0,6.4516,0,0,0,0,0,0,0,1,0,9.3,0,6.4516,0,0.11111,0.88889,0.34444,0.37576,19.355,141.94,0.064516,0.93548,0.6,0.22895,6.4516,245.16
1208,12,175.04,176.14,20,1,19,1,0,1.1,0,54.545,0,0.99394,0,1.0933,0,54.545,0,0.1498,0.08717,0.14409,0.084094,0.032475,0.037246,0.031833,0.036902,0.51515,1,0.56667,1.1,54.545,54.545,0,0,0,0,0,0,1,0,1.1,0,54.545,0,1,0,1.1,0,54.545,0,0,0,0,0,0,0,0,1,0,0.55,0,109.09,0,1,0,0.36667,0,163.64
1208,12,204.4,207.84,20,1,20,1,0,3.44,0,17.442,0,0.99806,0,3.4333,0,17.442,0,0.11737,0.078752,0.11661,0.079046,0.037265,0.040111,0.037454,0.039724,0.64922,1,2.2333,3.44,17.442,17.442,0,0,0,0,0,0,1,0,3.44,0,17.442,0,1,0,3.44,0,17.442,0,0,0,0,0,0,0,0,1.0078,0,0.49524,0,122.09,0,1.0078,0,0.26667,0,226.74
1208,12,222.74,226.8,20,1,21,1,0,4.06,0,14.778,0,1,0,4.06,0,14.778,0,0.15299,0.064666,0.15596,0.066537,0.03821,0.03873,0.0386,0.036969,0.33662,1,0.68333,4.06,29.557,14.778,0.77833,0,0.79,0,59.113,0,1,0,4.06,0,14.778,0,0,0,0,0,0,0,1,0,4.06,0,14.778,0,0.065681,0.92775,0.13333,0.5381,29.557,103.45,0,0.99343,0,1.0083,0,59.113
1208,12,235.67,246.04,20,1,22,0.94857,0.041787,4.9183,0.43333,11.572,5.7859,0.94471,0,4.8983,0,11.572,0,0.16622,0.072531,0.1618,0.055341,0.032074,0.032457,0.030869,0.032412,0.93989,0.5172,3.2489,5.3633,17.358,5.7859,0.22822,0.032144,0.78889,0.33333,17.358,5.7859,1,0,10.37,0,5.7859,0,1,0,10.37,0,5.7859,0,0,0,0,0,0,0,0.33108,0.6686,1.1444,0.40784,17.358,98.361,0.019286,0.98039,0.1,0.29048,11.572,202.51
1208,12,253.5,256.34,20,1,23,0.75352,0,1.07,0,42.254,0,0.7277,0,1.0333,0,42.254,0,0.17723,0.059504,0.19212,0.059264,0.05578,0.028852,0.06166,0.028181,2,0,2.84,0,42.254,0,0,0,0,0,0,0,1,0,2.84,0,21.127,0,1,0,2.84,0,21.127,0,0,0,0,0,0,0,0.49296,0.51643,0.46667,0.20952,63.38,147.89,0.42254,0.58685,1.2,0.20833,21.127,169.01
1208,12,264.87,266.3,5,1,24,1,0,1.43,0,41.958,0,0.37063,0,0.265,0,83.916,0,0.12829,0.030894,0.1228,0.030454,0.060038,0.023534,0.060013,0.02266,0.39627,1.2541,0.28333,0.89667,83.916,83.916,1,1,1.43,1.43,41.958,41.958,1,0,1.43,0,41.958,0,0,0,0,0,0,0,1,0,1.43,0,41.958,0,0.97902,0,1.4,0,41.958,0,0.86247,0.11655,0.61667,0.16667,83.916,41.958
1208,12,277.77,283.1,8,1,25,1,0,5.33,0,11.257,0,0.91245,0,2.4317,0,22.514,0,0.094925,0.057394,0.10313,0.056497,0.029381,0.028079,0.028932,0.027491,0.73171,1,3.9,5.33,11.257,11.257,1,1,5.33,5.33,11.257,11.257,1,0,5.33,0,11.257,0,0,0,0,0,0,0,1,0,5.33,0,11.257,0,0.2439,0.75047,0.43333,0.28571,33.771,157.6,0,0.99437,0,0.37857,0,157.6
1208,12,284.6,285.64,2,1,26,0.41667,0,0.43333,0,57.692,0,0.67308,0.25641,0.7,0.26667,57.692,57.692,0.083357,0.033549,0.083594,0.026786,0.043937,0.030718,0.041724,0.029102,0,2,0,1.04,0,115.38,1.2885,0,0.67,0,115.38,0,1,0,1.04,0,57.692,0,0,0,0,0,0,0,1,0,1.04,0,57.692,0,0.89744,0.12821,0.31111,0.066667,173.08,115.38,0.28846,0.73718,0.3,0.19167,57.692,230.77
1208,12,287.3,290.1,9,1,27,1,0,2.8,0,21.429,0,0.7381,0.11905,1.0333,0.33333,42.857,21.429,0.081243,0.050669,0.086504,0.049226,0.054081,0.037334,0.055143,0.036675,0.13095,1.5238,0.36667,2.1333,21.429,42.857,1,0,2.8,0,21.429,0,1,0,2.8,0,21.429,0,0,0,0,0,0,0,1,0,2.8,0,21.429,0,0.66667,0.33333,0.46667,0.13333,85.714,150,0.17857,0.82143,0.16667,0.32857,64.286,150
1208,12,294.04,295.5,11,1,28,1,0,1.46,0,41.096,0,0.68037,0.25114,0.99333,0.36667,41.096,41.096,0.086166,0.061137,0.071217,0.062014,0.03455,0.031189,0.038893,0.031039,0,1.726,0,1.26,0,82.192,1,0,1.46,0,41.096,0,1,0,1.46,0,41.096,0,0,0,0,0,0,0,1,0,1.46,0,41.096,0,0,0.98174,0,0.35833,0,164.38,0.022831,0.9589,0.033333,0.2,41.096,287.67
1208,12,296.77,297.7,11,1,29,1,0,0.93,0,64.516,0,1,0,0.93,0,64.516,0,0.077884,0.035589,0.07752,0.035895,0.031521,0.031796,0.03151,0.031874,0.035842,1,0.033333,0.93,64.516,64.516,1,0,0.93,0,64.516,0,1,0,0.93,0,64.516,0,0,0,0,0,0,0,1,0,0.93,0,64.516,0,0.71685,0.2509,0.66667,0.23333,64.516,64.516,0,0.96774,0,0.9,0,64.516
1208,12,306.5,307.24,18,1,30,1,0,0.74,0,81.081,0,0.99099,0,0.73333,0,81.081,0,0.18911,0.031343,0.19522,0.031065,0,0.027857,0,0.02918,1,1,0.74,0.74,81.081,81.081,0,1,0,0.74,0,81.081,1,0,0.74,0,81.081,0,1,0,0.74,0,81.081,0,0,0,0,0,0,0,0.27027,0.76577,0.2,0.28333,81.081,162.16,0,1.036,0,0.095833,0,648.65
1208,12,319.1,328.44,20,1,31,1,0,9.34,0,6.424,0,0.99929,0,9.3333,0,6.424,0,0.16704,0.069958,0.17024,0.072645,0.020195,0.029729,0.019922,0.030035,0.89293,0.9743,4.17,9.1,12.848,6.424,0.22841,0.46039,2.1333,4.3,6.424,6.424,1,0,9.34,0,6.424,0,1,0,9.34,0,6.424,0,0,0,0,0,0,0,0.91006,0.092791,4.25,0.43333,12.848,12.848,0,1.0029,0,0.31222,0,192.72
1208,12,337.64,338.3,19,1,32,1,0,0.66,0,90.909,0,1,0,0.66,0,90.909,0,0.12806,0.016504,0.13043,0.014423,0.05541,0.024642,0.054053,0.02471,0,2,0,0.66,0,181.82,1.8081,0,0.39778,0,272.73,0,1,0,0.66,0,90.909,0,0,0,0,0,0,0,1,0,0.66,0,90.909,0,0.9596,0,0.63333,0,90.909,0,0.75758,0.20202,0.25,0.13333,181.82,90.909
1208,12,340.5,341.6,19,1,33,1,0,1.1,0,54.545,0,0.42424,0,0.23333,0,109.09,0,0.05347,0.0073971,0.051432,0.0051383,0.046408,0.025321,0.046087,0.025526,0.51515,1,0.56667,1.1,54.545,54.545,1,0,1.1,0,54.545,0,1,0,1.1,0,54.545,0,1,0,1.1,0,54.545,0,0,0,0,0,0,0,1,0,1.1,0,54.545,0,0.12121,0.87879,0.13333,0.48333,54.545,109.09
1208,12,342.64,344.74,19,1,34,1,0,2.1,0,28.571,0,0.99683,0,2.0933,0,28.571,0,0.079439,0.070776,0.054642,0.07751,0.047332,0.026601,0.05127,0.02634,0.57143,1,0.6,2.1,57.143,28.571,0,0.31429,0,0.66,0,28.571,1,0,2.1,0,28.571,0,1,0,2.1,0,28.571,0,0,0,0,0,0,0,0.22222,0.77778,0.23333,0.23333,57.143,200,0.15873,0.84127,0.33333,0.25238,28.571,200
1208,12,349.34,350.14,19,1,35,1,0,0.8,0,75,0,0.99167,0,0.79333,0,75,0,0.083378,0.068594,0.07583,0.06854,0.048012,0.040707,0.048823,0.03999,1,1,0.8,0.8,75,75,0,0,0,0,0,0,1,0,0.8,0,75,0,1,0,0.8,0,75,0,0,0,0,0,0,0,0,1,0,0.26667,0,225,0,1,0,0.13333,0,450
1208,12,362.34,363.6,10,1,36,1,0,1.26,0,47.619,0,0.92593,0.021164,1.1667,0.026667,47.619,47.619,0.053678,0.036894,0.039707,0.034924,0.044276,0.050389,0.042383,0.048361,0,1,0,1.26,0,47.619,0.60847,0,0.76667,0,47.619,0,1,0,1.26,0,47.619,0,0,0,0,0,0,0,1,0,1.26,0,47.619,0,0.29101,0.68783,0.18333,0.10833,95.238,380.95,0.026455,0.95238,0.033333,0.24,47.619,238.1
1208,12,366.87,371.84,10,1,37,1,0,4.97,0,12.072,0,0.87123,0,2.165,0,24.145,0,0.13982,0.03678,0.096273,0.034088,0.035709,0.03049,0.034199,0.031312,1.3092,0.093226,3.2533,0.46333,24.145,12.072,0,0,0,0,0,0,1,0,4.97,0,12.072,0,1,0,4.97,0,12.072,0,0,0,0,0,0,0,0.5835,0.41583,1.45,0.22963,24.145,108.65,0.067069,0.93226,0.11111,0.14946,36.217,374.25
1208,12,374.07,375.14,10,1,38,1,0,1.07,0,56.075,0,0.99377,0,1.0633,0,56.075,0,0.14216,0.044439,0.14291,0.044148,0.026175,0.031515,0.026055,0.03125,2,0,1.07,0,112.15,0,0,0,0,0,0,0,1,0,1.07,0,56.075,0,1,0,1.07,0,56.075,0,0,0,0,0,0,0,0.5919,0.40498,0.31667,0.21667,112.15,112.15,0,0.99688,0,0.53333,0,112.15
1208,12,376.84,381.9,10,1,39,1,0,5.06,0,11.858,0,1,0,5.06,0,11.858,0,0.11236,0.060115,0.11995,0.058939,0.028426,0.032618,0.0271,0.032843,2,0,5.06,0,23.715,0,0,0,0,0,0,0,1,0,5.06,0,11.858,0,1,0,5.06,0,11.858,0,0,0,0,0,0,0,0.0065876,0.98814,0.033333,0.83333,11.858,71.146,0,0.99473,0,0.71905,0,83.004
1208,12,386.44,387.6,17,1,40,1,0,1.16,0,51.724,0,1,0,1.16,0,51.724,0,0.045976,0.046215,0.04522,0.047485,0.025892,0.027778,0.025892,0.02768,0,0.54023,0,0.62667,0,51.724,1,0,1.16,0,51.724,0,1,0,1.16,0,51.724,0,0,0,0,0,0,0,1,0,1.16,0,51.724,0,0,0.97701,0,1.1333,0,51.724,0,0.97701,0,0.22667,0,258.62
1208,12,392.2,393.87,10,1,41,1,0,1.67,0,35.928,0,0.998,0,1.6667,0,35.928,0,0.21145,0.039284,0.19382,0.034019,0.059469,0.039333,0.059123,0.039004,0.041916,0,0.07,0,35.928,0,1,0,1.67,0,35.928,0,1,0,1.67,0,35.928,0,0,0,0,0,0,0,1,0,1.67,0,35.928,0,1.018,0,1.7,0,35.928,0,0.35928,0.65868,0.6,0.36667,35.928,107.78
1208,12,395.07,396.54,17,1,42,1,0,1.47,0,40.816,0,0.70295,0,1.0333,0,40.816,0,0.051813,0.042496,0.051226,0.041389,0.035002,0.034376,0.035583,0.035211,0,1,0,1.47,0,40.816,0.045351,0,0.066667,0,40.816,0,1,0,1.47,0,40.816,0,0,0,0,0,0,0,1,0,1.47,0,40.816,0,0,0.99773,0,0.36667,0,163.27,0,0.99773,0,0.14667,0,408.16
1208,12,414.04,419.54,5,1,43,0.99879,0,5.4933,0,10.909,0,1,0,5.5,0,10.909,0,0.087048,0.051767,0.087402,0.05064,0.029496,0.03211,0.029167,0.031482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.5,0,10.909,0,0,0,0,0,0,0,1,0,5.5,0,10.909,0,0.16364,0.83636,0.12857,0.575,76.364,87.273,0,1,0,0.78571,0,76.364
1208,12,430.74,431.64,20,1,44,1,0,0.9,0,66.667,0,0.51111,0.40741,0.46,0.36667,66.667,66.667,0.15318,0.046524,0.15114,0.04653,0.036723,0.038743,0.037152,0.037947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9,0,66.667,0,0,0,0,0,0,0,1,0,0.9,0,66.667,0,1,0,0.9,0,66.667,0,0,1,0,0.12857,0,466.67
1208,12,440.27,442.24,10,1,45,1,0,1.97,0,30.457,0,0.77665,0.15228,0.765,0.3,60.914,30.457,0.13514,0.042119,0.086022,0.039125,0.044211,0.031938,0.044297,0.032314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.97,0,30.457,0,1,0,1.97,0,30.457,0,0,0,0,0,0,0,0.54146,0.45685,0.53333,0.3,60.914,91.371,0.067682,0.93063,0.066667,0.18333,60.914,304.57
1208,12,445.87,447.3,17,1,46,1,0,1.43,0,41.958,0,0.74359,0,0.53167,0,83.916,0,0.09987,0.037748,0.10627,0.036413,0.042744,0.040503,0.046929,0.03442,0,0,0,0,0,0,1,0,1.43,0,41.958,0,1,0,1.43,0,41.958,0,0,0,0,0,0,0,1,0,1.43,0,41.958,0,0.83916,0.13986,1.2,0.1,41.958,83.916,0.13986,0.83916,0.066667,0.10909,125.87,461.54
1208,12,451.64,452.8,10,1,47,1,0,1.16,0,51.724,0,1,0,1.16,0,51.724,0,0.13641,0.042601,0.15247,0.042195,0.033373,0.029956,0.028932,0.029772,0,0,0,0,0,0,1,0,1.16,0,51.724,0,1,0,1.16,0,51.724,0,1,0,1.16,0,51.724,0,0,0,0,0,0,0,0.57471,0.4023,0.66667,0.46667,51.724,51.724,0.028736,0.94828,0.033333,0.11,51.724,517.24
1208,12,453.94,462,10,1,48,1,0,8.06,0,7.4442,0,0.87179,0,2.3422,0,22.333,0,0.19214,0.052144,0.20484,0.053521,0.052245,0.032016,0.046667,0.031814,0,0,0,0,0,0,0.42928,0,3.46,0,7.4442,0,1,0,8.06,0,7.4442,0,0,0,0,0,0,0,1,0,8.06,0,7.4442,0,0.6038,0.39289,0.81111,0.52778,44.665,44.665,0.15302,0.84367,0.24667,0.272,37.221,186.1
