#,,base:cevent_inhand_parent,,,,,cevent_eye_roi_child,,,,,,cevent_eye_roi_parent,,,,,,cont_vision_size_obj#_child,,,,cont_vision_size_obj#_parent,,,,cevent_inhand_child,,,,,,cevent_inhand_parent,,,,,,cevent_eye_joint-attend_both,,,,,,cevent_eye_joint-attend_child-lead-moment_both,,,,,,cevent_eye_joint-attend_parent-lead-moment_both,,,,,,cstream_vision_largest-obj_child,,,,,,cstream_vision_largest-obj_parent,,,,,
#,,,,,,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_mean,,individual_median,,individual_mean,,individual_median,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,
#,,,,,,,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
1201,12,45.1,46.3,10,1,12,0,0.58333,0,0.35,0,100,0.38889,0,0.46667,0,50,0,0,0.037561,0,0.0372,0,0,0,0,0,1.3889,0,0.83333,0,100,1.3333,0,0.8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17143,0,350,0,0,0,0,0,0
1201,12,45.9,49.933,10,1,13,0,0.96694,0,1.95,0,29.752,0,0.47107,0,0.475,0,59.504,0.062379,0.030925,0.059928,0.030759,0,0,0,0,0,1.9008,0,3.8333,0,29.752,1.0992,0.71074,2.2167,1.4333,29.752,29.752,0,0.015702,0,0.063333,0,14.876,0,0.015702,0,0.063333,0,14.876,0,0,0,0,0,0,0.099174,0.90083,0.2,0.14533,29.752,371.9,0,0,0,0,0,0
1201,12,46.8,47.433,19,1,14,0,1,0,0.63333,0,94.737,0,0.47368,0,0.3,0,94.737,0,0.042417,0,0.044157,0,0,0,0,0,2,0,0.63333,0,189.47,1,1,0.63333,0.63333,94.737,94.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.090476,0,663.16,0,0,0,0,0,0
1201,12,47.7,56.867,21,1,15,0.61455,0.13091,1.8778,1.2,19.636,6.5455,0.48727,0.014545,1.4889,0.13333,19.636,6.5455,0.067065,0.029337,0.074395,0.030031,0,0,0,0,0.08,1.3055,0.73333,5.9833,6.5455,13.091,1.7418,0.24364,7.9833,2.2333,13.091,6.5455,0.39236,0,1.7983,0,13.091,0,0.39236,0,1.7983,0,13.091,0,0,0,0,0,0,0,0.30182,0.69818,0.92222,0.22069,19.636,189.82,0,0,0,0,0,0
1201,12,50.067,57.067,21,1,16,0.67143,0,1.5667,0,25.714,0,0.51429,0,1.8,0,17.143,0,0.070573,0.029365,0.076191,0.030585,0,0,0,0,0.13333,1.0619,0.93333,3.7167,8.5714,17.143,1.9714,0,6.9,0,17.143,0,0.51429,0,1.8,0,17.143,0,0.51429,0,1.8,0,17.143,0,0,0,0,0,0,0,0.39524,0.60476,0.92222,0.19242,25.714,188.57,0,0,0,0,0,0
1201,12,58.9,60.6,21,1,17,1,0,1.7,0,35.294,0,0,0,0,0,0,0,0.32488,0.055924,0.32749,0.056066,0,0,0,0,0.45098,0,0.38333,0,70.588,0,1,0,1.7,0,35.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62745,0.37255,1.0667,0.63333,35.294,35.294,0,0,0,0,0,0
1201,12,61.5,62.233,21,1,18,0,1,0,0.73333,0,81.818,0,0,0,0,0,0,0.21323,0.04411,0.21817,0.047007,0,0,0,0,2,0,0.73333,0,163.64,0,1,0,0.73333,0,81.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45455,0.54545,0.33333,0.2,81.818,163.64,0,0,0,0,0,0
1201,12,62.533,62.8,21,1,19,0,1,0,0.26667,0,225,0,0,0,0,0,0,0.16978,0.039942,0.14729,0.039136,0,0,0,0,2,0,0.26667,0,450,0,1,0,0.26667,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26667,0,225,0,0,0,0,0,0,0
1201,12,62.933,70.467,21,1,20,0.5708,0.23894,4.3,0.9,7.9646,15.929,0.75664,0.079646,2.85,0.6,15.929,7.9646,0.10634,0.050328,0.073089,0.049134,0,0,0,0,0.54425,0.38496,0.82,2.9,39.823,7.9646,1.6991,0,4.2667,0,23.894,0,0.32611,0,1.2283,0,15.929,0,0.14956,0,1.1267,0,7.9646,0,0.17655,0,1.33,0,7.9646,0,0.10619,0.89381,0.4,0.23218,15.929,230.97,0,0,0,0,0,0
1201,12,63.2,68.233,21,1,21,0.4106,0.30464,2.0667,0.76667,11.921,23.841,0.8543,0.10596,4.3,0.53333,11.921,11.921,0.052515,0.055779,0.052489,0.053761,0,0,0,0,0.21854,0.49669,0.36667,2.5,35.762,11.921,2,0,5.0333,0,23.841,0,0.26424,0,1.33,0,11.921,0,0,0,0,0,0,0,0.26424,0,1.33,0,11.921,0,0,1,0,0.25167,0,238.41,0,0,0,0,0,0
