#,,base:cevent_inhand_child,,,,,cevent_eye_roi_child,,,,,,cevent_eye_roi_parent,,,,,,cont_vision_size_obj#_child,,,,cont_vision_size_obj#_parent,,,,cevent_inhand_child,,,,,,cevent_inhand_parent,,,,,,cevent_eye_joint-attend_both,,,,,,cevent_eye_joint-attend_child-lead-moment_both,,,,,,cevent_eye_joint-attend_parent-lead-moment_both,,,,,,cstream_vision_largest-obj_child,,,,,,cstream_vision_largest-obj_parent,,,,,
#,,,,,,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_mean,,individual_median,,individual_mean,,individual_median,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,
#,,,,,,,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
1201,12,234.73,236.13,17,1,32,1,0,1.4,0,42.857,0,1,0,1.4,0,42.857,0,0.19506,0.030119,0.19068,0.030216,0,0,0,0,2,0,1.4,0,85.714,0,1.4286,0.35714,1,0.5,85.714,42.857,1,0,1.4,0,42.857,0,1,0,1.4,0,42.857,0,0,0,0,0,0,0,1,0,1.4,0,42.857,0,0,0,0,0,0,0
1201,12,245.73,246.3,7,1,33,0,1,0,0.56667,0,105.88,0,1,0,0.56667,0,105.88,0.039007,0.043953,0.038893,0.043449,0,0,0,0,1,0,0.56667,0,105.88,0,0,2,0,0.56667,0,211.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14167,0,423.53,0,0,0,0,0,0
1201,12,246.73,246.93,1,1,34,1,0,0.2,0,300,0,0,1,0,0.2,0,300,0.057544,0.032272,0.0571,0.03225,0,0,0,0,1,0,0.2,0,300,0,0,2,0,0.2,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0,300,0,0,0,0,0,0,0
1201,12,370.63,371.2,7,2,35,0,0.70588,0,0.4,0,105.88,0,1,0,0.56667,0,105.88,0.028433,0.033933,0.028555,0.032211,0,0,0,0,1,0,0.56667,0,105.88,0,0,2,0,0.56667,0,211.76,0,0.70588,0,0.4,0,105.88,0,0,0,0,0,0,0,0.70588,0,0.4,0,105.88,0,1,0,0.080952,0,741.18,0,0,0,0,0,0
1201,12,372.9,373.03,14,2,36,0,1,0,0.13333,0,450,0,1,0,0.13333,0,450,0,0.053396,0,0.053356,0,0,0,0,1,0,0.13333,0,450,0,0,1,0,0.13333,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.044444,0,1350,0,0,0,0,0,0
1201,12,373.43,392.53,11,2,37,0.33857,0.34031,1.6167,1.0833,12.565,18.848,0.013962,0.64921,0.26667,4.1333,3.1414,9.4241,0.075829,0.073596,0.063128,0.039898,0,0,0,0,1.1675,0,11.15,0,6.2827,0,0,1.815,0,3.4667,0,31.414,0,0.13421,0,2.5633,0,3.1414,0,0,0,0,0,0,0,0.13421,0,2.5633,0,3.1414,0.17801,0.82199,0.425,0.19625,25.131,251.31,0,0,0,0,0,0
1201,12,389.33,393.33,11,2,38,0.066667,0.84167,0.26667,3.3667,15,15,0,1,0,4,0,15,0,0.040084,0,0.03889,0,0,0,0,1.8,0,3.6,0,30,0,0,1.9667,0,2.6222,0,45,0,0.84083,0,3.3633,0,15,0,0,0,0,0,0,0,0.84083,0,3.3633,0,15,0,1,0,0.33333,0,180,0,0,0,0,0,0
1201,12,394,405.23,15,2,39,0.59941,0.15727,2.2444,0.88333,16.024,10.682,0.0059347,0,0.066667,0,5.3412,0,0.30362,0.083594,0.30737,0.071642,0,0,0,0,1.2047,0.53709,6.7667,6.0333,10.682,5.3412,0.5905,1.1899,3.3167,4.4556,10.682,16.024,0.0062315,0,0.07,0,5.3412,0,0,0,0,0,0,0,0.0062315,0,0.07,0,5.3412,0,0.52819,0.47181,0.65926,0.27895,48.071,101.48,0,0,0,0,0,0
1201,12,394.43,396.73,15,2,40,0.42029,0.33333,0.48333,0.76667,52.174,26.087,0,0,0,0,0,0,0.41491,0.03883,0.41369,0.039046,0,0,0,0,2,0,2.3,0,52.174,0,0.13043,1.1159,0.3,1.2833,26.087,52.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73913,0.26087,1.7,0.2,26.087,78.261,0,0,0,0,0,0
1201,12,399.2,405.6,20,2,41,0,0.96875,0,3.1,0,18.75,0,0,0,0,0,0,0.080478,0.1266,0.085,0.11948,0,0,0,0,1,0.94271,6.4,6.0333,9.375,9.375,0,1.9792,0,6.3333,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.45714,0,131.25,0,0,0,0,0,0
