#,,base:cevent_vision_dom-parent-inhand_child,,,,,cevent_eye_roi_child,,,,,,cevent_eye_roi_parent,,,,,,cont_vision_size_obj#_child,,,
#,,,,,,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_mean,,individual_median,
#,,,,,,,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
1201,12,240.93,243.13,17,1,43,1,0,2.2,0,27.273,0,1,0,2.2,0,27.273,0,0.13004,0.03829,0.12471,0.038709
1201,12,243.23,243.97,17,1,44,0.50007,0,0.3667,0,81.822,0,1,0,0.7333,0,81.822,0,0.10291,0.043452,0.10078,0.044016
1201,12,249.6,249.67,17,1,45,1,0,0.0666,0,900.9,0,1,0,0.0666,0,900.9,0,0.089232,0.060156,0.089232,0.060156
1201,12,249.83,250.07,17,1,46,1,0,0.2333,0,257.18,0,1,0,0.2333,0,257.18,0,0.11037,0.046739,0.11612,0.044536
1201,12,250.8,251.17,17,1,47,1,0,0.3666,0,163.67,0,1,0,0.3666,0,163.67,0,0.13798,0.034902,0.14001,0.033334
1201,12,251.97,252.1,17,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0.059982,0.027011,0.061429,0.027047
1201,12,253.6,253.73,17,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0.050927,0,0.050716,0
1201,12,253.77,254.67,17,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0.056729,0.0068115,0.05605,0.0068115
1201,12,254.77,255.03,17,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0.05883,0,0.059154,0
1201,12,255.07,256.07,17,1,52,0.26663,0,0.2666,0,60.006,0,0,0,0,0,0,0,0.06022,0.019296,0.060771,0.020531
1201,12,256.17,256.33,17,1,53,0.60004,0,0.099967,0,360.14,0,0,0,0,0,0,0,0.074669,0.033024,0.075465,0.032828
1201,12,380.63,380.67,10,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0.3484,0.28918,0.3484,0.28918
1201,12,383.97,384,12,2,55,1,0,0.0333,0,1801.8,0,0,0,0,0,0,0,0,0,0,0
1201,12,391.83,392.57,15,2,56,1,0,0.7333,0,81.822,0,1,0,0.7333,0,81.822,0,0.11509,0.036672,0.11538,0.036767
1201,12,392.73,394,15,2,57,1,0,1.2667,0,47.367,0,1,0,1.2667,0,47.367,0,0.14529,0.0378,0.14767,0.03724
1201,12,405.23,405.43,15,2,58,1,0,0.2,0,300,0,0,0,0,0,0,0,0.27097,0.0555,0.27279,0.052991
1201,12,406.07,406.1,15,2,59,0,0,0,0,0,0,0,1,0,0.0333,0,1801.8,0,0,0,0
1201,12,406.17,406.43,15,2,60,0,0,0,0,0,0,0,1,0,0.2666,0,225.06,0.10532,0.037266,0.10459,0.037199
1201,12,406.67,406.8,15,2,61,1,0,0.1333,0,450.11,0,0,1,0,0.1333,0,450.11,0.097643,0.034425,0.098437,0.03459
1201,12,413.07,413.4,3,2,62,0.49995,0,0.16663,0,180.02,0,1,0,0.3333,0,180.02,0,0.095181,0.029394,0.098551,0.031523
1201,12,413.57,413.77,3,2,63,0,0,0,0,0,0,1,0,0.1999,0,300.15,0,0.13548,0.0405,0.13405,0.040456
1201,12,414.13,414.3,3,2,64,0.9998,0,0.16667,0,359.93,0,1,0,0.1667,0,359.93,0,0.11746,0.037102,0.11706,0.038644
1201,12,427.2,427.33,5,2,65,0,0,0,0,0,0,1,0,0.1333,0,450.11,0,0.11371,0.03403,0.11459,0.033318
1201,12,454.3,454.6,16,2,66,0.66667,0,0.2,0,200,0,0,0,0,0,0,0,0.1312,0.046641,0.11816,0.046492
