#,,base:cevent_vision_dom-joint-inhand_child,,,,,cevent_eye_roi_child,,,,,,cevent_eye_roi_parent,,,,,,cont_vision_size_obj#_child,,,
#,,,,,,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_mean,,individual_median,
#,,,,,,,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
1202,12,479.8,479.83,16,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0.42037,0.02812,0.42037,0.02812
1202,12,479.9,480.07,16,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0.29492,0.037967,0.31108,0.029869
1202,12,516.5,517.27,8,1,12,1,0,0.7666,0,78.268,0,1,0,0.7666,0,78.268,0,0.10583,0.036606,0.1036,0.037738
1202,12,555.17,555.33,1,1,13,0,0,0,0,0,0,0.19988,0,0.0333,0,360.14,0,0.11247,0.036219,0.11294,0.035901
1202,12,556.73,556.83,15,1,14,0,0,0,0,0,0,1,0,0.1,0,600,0,0.66569,0.026319,0.70115,0.025905
1203,12,110.33,110.53,21,1,1,1,0,0.2,0,300,0,1,0,0.2,0,300,0,0.1532,0.037803,0.15345,0.038042
1203,12,110.7,111.63,21,1,2,0.4643,0,0.43333,0,64.288,0,0,0,0,0,0,0,0.21366,0.028887,0.2376,0.028191
1203,12,130.6,130.67,12,1,3,1,0,0.0666,0,900.9,0,0,1,0,0.0666,0,900.9,0.15138,0.036382,0.15138,0.036382
1203,12,154.87,158.07,21,1,4,0.67709,0.21876,1.0833,0.7,37.501,18.751,0.76041,0,1.2166,0,37.501,0,0.15819,0.02619,0.15123,0.025654
1203,12,179.2,179.97,24,1,5,1,0,0.7666,0,78.268,0,1,0,0.7666,0,78.268,0,0.075924,0.025782,0.075587,0.025811
1203,12,208.07,208.13,21,1,6,1,0,0.0666,0,900.9,0,1,0,0.0666,0,900.9,0,0.13328,0.026526,0.13328,0.026526
1203,12,209.03,211.07,21,1,7,1,0,2.0333,0,29.509,0,0,0,0,0,0,0,0.14889,0.02962,0.14756,0.029624
1203,12,223.93,224.17,11,1,8,1,0,0.2333,0,257.18,0,1,0,0.2333,0,257.18,0,0.095618,0.029569,0.098611,0.029375
1203,12,245.07,245.4,11,1,9,1,0,0.3333,0,180.02,0,1,0,0.3333,0,180.02,0,0.10757,0.025279,0.10772,0.025222
1203,12,272.8,273.27,11,1,10,1,0,0.4666,0,128.59,0,0,1,0,0.4666,0,128.59,0.11625,0.034674,0.11728,0.03459
1203,12,330.4,330.47,11,1,11,1,0,0.0666,0,900.9,0,1,0,0.0666,0,900.9,0,0.10664,0.036016,0.10664,0.036016
1203,12,354.67,355.7,15,1,12,1,0,1.0333,0,58.066,0,0.83874,0,0.86667,0,58.066,0,0.42089,0.029692,0.42408,0.029698
1203,12,355.73,355.93,15,1,13,0.3335,0,0.0667,0,300,0,1,0,0.2,0,300,0,0.27455,0.031575,0.26315,0.031717
1203,12,355.97,356.13,15,1,14,0,0,0,0,0,0,1,0,0.1666,0,360.14,0,0.17581,0.032721,0.17658,0.032705
1203,12,425.03,425.17,11,1,15,1,0,0.1333,0,450.11,0,0,0.99975,0,0.13327,0,450.11,0.13947,0.022213,0.13937,0.021881
1203,12,425.67,426.03,11,1,16,0.54546,0.090835,0.19997,0.0333,163.67,163.67,0,0,0,0,0,0,0.087862,0.0239,0.089343,0.024087
1203,12,440.57,440.73,11,1,17,1,0,0.1666,0,360.14,0,1,0,0.1666,0,360.14,0,0.08281,0.021203,0.08274,0.021229
1203,12,496.27,496.33,11,1,18,1,0,0.0666,0,900.9,0,1,0,0.0666,0,900.9,0,0.05838,0.019041,0.05838,0.019041
1203,12,496.73,499.5,11,1,19,1,0,2.7667,0,21.686,0,0.61446,0,0.85002,0,43.373,0,0.13605,0.021443,0.14319,0.021839
1203,12,509.2,509.73,21,1,20,1,0,0.5333,0,112.51,0,0,0.12495,0,0.066633,0,112.51,0.20743,0.025142,0.20693,0.024652
1203,12,582.67,582.93,3,1,21,1,0,0.2666,0,225.06,0,1,0,0.2666,0,225.06,0,0.25452,0.026176,0.25379,0.025927
1203,12,583,583.2,3,1,22,1,0,0.2,0,300,0,1,0,0.2,0,300,0,0.38428,0.022936,0.38671,0.022813
1203,12,585.33,587.7,3,1,23,1,0,2.3667,0,25.352,0,0.042267,0,0.10003,0,25.352,0,0.31894,0.023362,0.31415,0.023346
1203,12,588.13,588.8,3,1,24,1,0,0.6667,0,89.996,0,0.64997,0,0.43333,0,89.996,0,0.21873,0.025709,0.23209,0.025356
1203,12,596.23,597.7,13,1,25,1,0,1.4667,0,40.908,0,0,0.20454,0,0.15,0,81.816,0.32523,0.032971,0.32069,0.03187
1203,12,598,598.53,13,1,26,0.87505,0,0.46667,0,112.51,0,0,1,0,0.5333,0,112.51,0.2275,0.042298,0.21218,0.04251
1203,12,655.83,655.87,11,1,27,1,0,0.0333,0,1801.8,0,0,0,0,0,0,0,0.088108,0.028554,0.088108,0.028554
1204,12,52.433,52.667,15,1,1,0.14259,0,0.033267,0,257.18,0,0.14259,0,0.033267,0,257.18,0,0.13271,0.03347,0.12376,0.032496
1204,12,53.133,53.933,15,1,2,0.29171,0,0.23337,0,75,0,1,0,0.8,0,75,0,0.2166,0.039623,0.18679,0.037644
1204,12,69.967,70.133,14,1,3,1,0,0.1666,0,360.14,0,1,0,0.1666,0,360.14,0,0.1294,0.04181,0.12951,0.041999
1204,12,135.9,136,7,1,4,1,0,0.1,0,600,0,1,0,0.1,0,600,0,0.077986,0.031926,0.078021,0.032389
1204,12,203.33,203.63,16,1,5,0.77778,0,0.23333,0,200,0,0,0.22233,0,0.0667,0,200,0.069818,0,0.070179,0
1204,12,238.5,238.9,1,1,6,1,0,0.4,0,150,0,0,0,0,0,150,0,0.10207,0.031061,0.10321,0.032127
1204,12,238.97,239.73,1,1,7,0.78263,0,0.59997,0,78.268,0,0.30433,0,0.2333,0,78.268,0,0.15463,0.027073,0.15165,0.026779
1204,12,243.73,244.07,1,1,8,1,0,0.3333,0,180.02,0,0,1,0,0.3333,0,180.02,0.23308,0.087204,0.22763,0.07676
1204,12,254.23,254.37,15,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.51508,0.024943,0.53788,0.012762
1205,12,94.433,94.867,17,1,1,0.53858,0,0.23337,0,138.47,0,1,0,0.4333,0,138.47,0,0.14436,0.035479,0.16132,0.035404
1205,12,105.23,105.6,17,1,2,1,0,0.3667,0,163.62,0,1,0,0.3667,0,163.62,0,0.18988,0.034615,0.20182,0.03416
1205,12,105.7,105.73,17,1,3,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0,0.23556,0.061849,0.23556,0.061849
1205,12,109.33,109.8,17,1,4,1,0,0.4667,0,128.56,0,1,0,0.4667,0,128.56,0,0.17608,0.029116,0.17344,0.024742
1205,12,115.3,115.47,17,1,5,0,0,0,0,0,0,1,0,0.1666,0,360.14,0,0.071595,0,0.068521,0
1205,12,115.87,115.93,17,1,6,0,0,0,0,0,0,1,0,0.0666,0,900.9,0,0.085547,0.012083,0.085547,0.012083
1205,12,125.93,126.47,17,1,7,1,0,0.5333,0,112.51,0,0.87512,0,0.4667,0,112.51,0,0.12113,0.029812,0.12082,0.029263
1205,12,127.17,128.77,17,1,8,0.97921,0,1.5666,0,37.502,0,0,0.89585,0,0.47776,0,112.51,0.11796,0.031454,0.11574,0.031195
1205,12,128.8,128.93,17,1,9,0,0,0,0,0,0,0,1,0,0.1333,0,450.11,0.12021,0.037515,0.12026,0.037184
1205,12,235.63,235.77,22,1,10,0.75044,0,0.10003,0,450.11,0,0.00025006,0.74969,3.3333e-05,0.099933,450.11,450.11,0.094959,0.02182,0.099316,0.021794
1205,12,236.77,237.17,17,1,11,0,0,0,0,0,0,0.50004,0.33325,0.19997,0.13327,150.04,150.04,0.18639,0.052936,0.18662,0.050134
1205,12,262.57,263.2,1,1,12,0,1,0,0.6333,0,94.742,0,0.42102,0,0.26663,0,94.742,0.20827,0.060069,0.20527,0.062799
1205,12,263.7,263.93,1,1,13,0.57137,0.28576,0.1333,0.066667,257.18,257.18,0,0,0,0,0,0,0.18951,0.065249,0.18567,0.068171
1205,12,268.33,268.6,1,1,14,0,1,0,0.2667,0,224.97,0.49994,0,0.13333,0,224.97,0,0.1528,0.048077,0.15882,0.049993
1205,12,268.8,268.83,1,1,15,0,1,0,0.0333,0,1801.8,1,0,0.0333,0,1801.8,0,0.169,0.088625,0.169,0.088625
1205,12,272.23,272.83,15,1,16,0.11117,0,0.0667,0,100,0,1,0,0.6,0,100,0,0.22016,0.040423,0.22952,0.04148
1205,12,273.6,274.3,15,1,17,0,1,0,0.7,0,85.714,0.38095,0,0.26667,0,85.714,0,0.29989,0.056591,0.30641,0.055666
1205,12,354.2,354.8,21,1,18,1,0,0.6,0,100,0,0.5,0,0.3,0,100,0,0.15873,0.02783,0.1625,0.027421
1205,12,374.4,376.03,21,1,19,0.81632,0,1.3333,0,36.735,0,0.57142,0,0.9333,0,36.735,0,0.23443,0.019487,0.2116,0.019654
1205,12,377.73,379.33,21,1,20,1,0,1.6,0,37.5,0,0.1875,0.16665,0.3,0.26663,37.5,37.5,0.24766,0.035913,0.24565,0.033087
1206,12,48.733,49.3,17,1,1,1,0,0.5667,0,105.88,0,1,0,0.5667,0,105.88,0,0.10177,0.030426,0.1009,0.030155
1206,12,49.467,49.9,17,1,2,1,0,0.4333,0,138.47,0,1,0,0.4333,0,138.47,0,0.097816,0.025732,0.10082,0.025758
1206,12,52.833,53.033,17,1,3,1,0,0.2,0,300,0,0,0,0,0,0,0,0.086994,0.022828,0.091146,0.022633
1206,12,59.7,60.6,17,1,4,1,0,0.9,0,66.667,0,1,0,0.9,0,66.667,0,0.08477,0.027358,0.08125,0.026995
1206,12,61.2,61.4,17,1,5,1,0,0.2,0,300,0,1,0,0.2,0,300,0,0.064991,0.028052,0.065093,0.027782
1206,12,70.467,72.267,17,1,6,0.62965,0.20368,1.1333,0.3666,33.335,33.335,1,0,1.7999,0,33.335,0,0.17391,0.036064,0.16214,0.036075
1206,12,72.967,73,17,1,7,0,1,0,0.0333,0,1801.8,1,0,0.0333,0,1801.8,0,0,0,0,0
1206,12,119.63,121.33,17,1,8,0.76473,0,1.3,0,35.294,0,1,0,1.7,0,35.294,0,0.17445,0.029979,0.17856,0.030505
1206,12,137.27,137.63,12,1,9,1,0,0.3666,0,163.67,0,1,0,0.3666,0,163.67,0,0.1334,0.036834,0.13243,0.03725
1206,12,138.07,138.3,12,1,10,1,0,0.2333,0,257.18,0,0,0.85712,0,0.19997,0,257.18,0.10538,0.033722,0.10786,0.033822
1206,12,139.23,139.5,12,1,11,1,0,0.2667,0,224.97,0,0.75003,0,0.20003,0,224.97,0,0.13084,0.032623,0.13417,0.03271
1206,12,139.63,139.93,12,1,12,1,0,0.3,0,200,0,0,0,0,0,0,0,0.14434,0.0358,0.1601,0.036645
1206,12,163.97,164.1,10,1,13,1,0,0.1333,0,450.11,0,1,0,0.1333,0,450.11,0,0.15253,0.041172,0.14466,0.041386
1206,12,164.3,165.83,10,1,14,1,0,1.5333,0,39.131,0,1,0,1.5333,0,39.131,0,0.18922,0.038861,0.1877,0.03578
1206,12,167,167.43,10,1,15,1,0,0.4333,0,138.47,0,1,0,0.4333,0,138.47,0,0.11661,0.025842,0.1131,0.025164
1206,12,168,169.37,10,1,16,1,0,1.3666,0,43.905,0,1,0,1.3666,0,43.905,0,0.1168,0.02718,0.11602,0.027083
1206,12,169.7,170.37,10,1,17,1,0,0.6666,0,90.009,0,1,0,0.6666,0,90.009,0,0.093537,0.03868,0.097617,0.038829
1206,12,179.1,179.13,13,1,18,1,0,0.0333,0,1801.8,0,0,1,0,0.0333,0,1801.8,0.059062,0.02812,0.059062,0.02812
1206,12,179.73,179.97,13,1,19,1,0,0.2333,0,257.18,0,1,0,0.2333,0,257.18,0,0.078867,0.030955,0.080729,0.030825
1206,12,180.63,180.77,13,1,20,1,0,0.1333,0,450.11,0,1,0,0.1333,0,450.11,0,0.10258,0.038161,0.10292,0.038696
1206,12,182.5,182.9,13,1,21,1,0,0.4,0,150,0,1,0,0.4,0,150,0,0.15222,0.041431,0.15217,0.04001
1206,12,182.93,183.23,13,1,22,1,0,0.3,0,200,0,1,0,0.3,0,200,0,0.14523,0.046071,0.14406,0.045326
1206,12,203.53,203.57,8,1,23,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0,0.087578,0.035205,0.087578,0.035205
1206,12,203.63,204.07,8,1,24,1,0,0.4333,0,138.47,0,1,0,0.4333,0,138.47,0,0.12197,0.033717,0.12366,0.033767
1206,12,204.3,204.5,8,1,25,1,0,0.2,0,300,0,1,0,0.2,0,300,0,0.096217,0.036215,0.092939,0.036172
1206,12,206.37,206.57,8,1,26,1,0,0.1999,0,300.15,0,0,0.66683,0,0.1333,0,300.15,0.15697,0.035582,0.16464,0.035714
1206,12,216.43,216.8,21,1,27,1,0,0.3667,0,163.62,0,1,0,0.3667,0,163.62,0,0.23099,0.051559,0.22959,0.045149
